,date,content
19817,2019-08-09 23:11:31+00:00,"@cynaramenezes Há uns 2 anos atrás, por lobby da Ambev, os tributos sobre cervejas foram aumentados...Quem sofre com isso? Os pequenos produtores de cerveja...SC é celeiro de ótimas microcervejarias..."
19818,2019-08-09 15:48:07+00:00,Milícia forte essa hein - Ambev-PCC-CV-@ptbrasil vixxxxi https://t.co/14K3hoi5Tk
19819,2019-08-09 14:55:35+00:00,AmBev envolvida em esquemas de propina... MAS QUEM DIRIA NÃO É MESMO?!
19820,2019-08-09 01:15:16+00:00,@BlogdoVeimar ..Mega beer.puro malte.mestre cervejeiro de Londrina...que bebe nunca mais AmBev..Brasil e demais
19821,2019-08-09 00:18:11+00:00,Nem o caminhão da ambev me tirava de casa hoje .. kk
19822,2019-08-09 00:16:46+00:00,@CarlaZambelli17 Ótima ideia.  Nossa a Antártica de Joinville Santa Catarina era melhor cerveja que tinha. Quando essa Ambev comprou a primeira coisa que fez foi fechar a fábrica.
19823,2019-08-08 21:21:33+00:00,O Governador esteve aqui na cidade. Sobrevoou a Av. Norte Sul (Rodoanel) e foi do Nova Cidade até a AMBEV. Será possível que nem o Prefeito e nem o Deputado da cidade mostraram a ele que faltam 3 pequenos trechos (marcados nas fotos) para concluir tão importante obra? https://t.co/MYH3g9hX1y
19824,2019-08-08 19:28:58+00:00,"Delação de Palocci implica Ambev, Lula e Dilma, diz jornal https://t.co/3b5e0RtvjF"
19825,2019-08-08 17:50:22+00:00,@naosouogregg Eu to completamente por fora disso. A questão pra mim são esses vazamentos sem fundamento porque muito do que o Palocci fala nem foi comprovado. Hoje a Ambev ta se fudendo. Ontem foi a Petrobrás e assim vai indo... eu to preocupado com o mercado/economia e não com Lula
19826,2019-08-08 17:22:58+00:00,"Ambev fez ""pagamentos indevidos"" a Lula e Dilma, diz Palocci - ISTOÉ Independente https://t.co/ELEcT1019d"
19827,2019-08-08 16:42:38+00:00,"Delação de Palocci implica Ambev, Lula e Dilma, diz jornal
https://t.co/WcupiKGQlB"
19828,2019-08-08 15:43:30+00:00,eu falo q a ambev quer acabar com a minha vida e todo mundo acha q é meme
19829,2019-08-08 14:00:33+00:00,"Nada q umas palestras de moro e dallagnol ñ dêem jeito.
...
Delação de Palocci à PF coloca a Ambev na mira da Lava Jato
@albertocalmeida
@zehdeabreu
@mdenser @rvianna @LulaMarques @stanleyburburin @jfurtado2222"
19830,2019-08-08 13:24:09+00:00,"Mais uma delação de Palocci à PF implica Ambev https://t.co/XOwup33Qcv via @iG
De novo ????? Palocci, de novo??
Bastou levar uma rasteira, que lá vem Palocci..... de novo! 
Tá feio, viu!"
19831,2019-08-08 12:17:45+00:00,Palocci delata “pagamentos indevidos” da Ambev a Lula e Dilma https://t.co/GcJj9CSNOz.                                                 PeTralhas deveriam ter prisão perpétua 👊
19832,2019-08-08 11:02:12+00:00,Não compro mais bebida distribuída pela Ambev!
19833,2019-08-08 03:38:26+00:00,"@ClineuSoar Que louco kkkk espero que logo venha pro PR, quero provar. Hoje, da linha Ambev a minha preferida é a original"
19834,2019-08-07 13:36:44+00:00,"Esse povo só me põe em grupo de onda será que tá escrito ambev na minha testa , até no grupo da facul só se fala em cachaça eu hein"
19835,2019-08-07 04:18:01+00:00,@Gbprosperidade @JuniorAdemir94 Quando ele começa a falar da AmBev 😂😂😂😂😂😂😂
19836,2019-08-06 19:56:42+00:00,Cervejaria Ambev abre programa de trainee 2020 https://t.co/4SOw69vaSH
19837,2019-08-06 19:05:03+00:00,Visão de um  dia de Sol sem calor. Direto do labor ! 📈✌🏼😄✍🏼🎒🌤🌏☁ #Labor  #trabalho #Ambev https://t.co/VWRBcgrBfN
19838,2019-08-06 17:19:18+00:00,"Fazendo o costume e adquirindo conhecimento 🌻🌻🌻

Gratidão @amacatitudes

#AmacAtitudes #AmBev #VOA em Novotel RJ Porto Atlantico https://t.co/L44FHzSs6d"
19839,2019-08-06 10:41:40+00:00,Lemann diz que Ambev é um dos três sucessos brasileiros | Carreira | Valor Econômico https://t.co/lhftycbxzC
19840,2019-08-06 02:19:36+00:00,Mano eu nunca vou passar na prova de inglês da Ambev Kkkk muito difícil
19841,2019-08-06 00:52:49+00:00,Lemann diz que Ambev é um dos três sucessos brasileiros | Carreira | Valor Econômico https://t.co/dBT0s9zRQk
19842,2019-08-05 23:58:40+00:00,meu deus Velho pq q eu n sou um sertanejeiro de 19 anos q tem um Renault duster e faz adm e gosta muito do bolsonaro e vai em chippadas da faculdade e usa polo e é extrovertido e gosta de sair de casa e faz estágio na Empresa ambev
19843,2019-08-05 23:24:11+00:00,@moraestay_ EU VIAJO PRA ESSA JOÇA PRA OUVIR PORNÔ AO VIVO cansei vou dropar a Ambev
19844,2019-08-05 23:06:40+00:00,"Gigante no setor de bebidas, Ambev agora está de olho no mercado da maconha https://t.co/hP9BZLKX3g"
19845,2019-08-05 17:55:23+00:00,"@deltanmd Operação de mãos dadas com a AmBev ou 'in Lemann we trust'
#VazaJato"
19846,2019-08-05 04:18:24+00:00,"ce sabe eu quero lean e patrocínio da ambev
tapa na sua bunda eu me acabo na sua pele
me faz suar na sauna enquanto nosso hotel ferve"
19847,2019-08-04 21:00:10+00:00,"Grande declaração do ministro Osmar Terra sobre a ""AmBev da Maconha"", dada nesta semana à revista Veja.

Como presumo q o ministro prefere a AmBev ao Comando Vermelho, ele deverá reconhecer em breve q um mercado de empresários é mais desejável q um mercado de criminosos."
19848,2019-08-04 20:43:35+00:00,@letcyah @ambev
19849,2019-08-04 16:31:49+00:00,@VictorBraz116 Ladrão da Ambev
19850,2019-08-04 03:30:02+00:00,@brunnosarttori boa sorte! seu talento merece mas AMBEV não rola.
19851,2019-08-04 03:26:50+00:00,Apresento a vcs o inimigo da AmBev 😂🍻🍻 https://t.co/x8GF4tkgZW
19852,2019-08-04 01:42:50+00:00,"Foi uma experiencia maravilhosa e que super acrescenta a minha carreira de biotecnologista, nem gosto tanto de cerveja, mas ir a uma fabrica e nem provar direto da fonte chega a ser um pecado kkk em Ambev Cervejaria… https://t.co/Glpc5wzGa2"
19853,2019-08-03 23:31:53+00:00,@Artur54815639 Mlk se tu fosse dono da AMBEV tu ia falir seu próprio sistema kkkkkk
19854,2019-08-03 18:49:05+00:00,Da Vinci feat Renoir feat AmBev https://t.co/JBxYWgpKt8
19855,2019-08-03 16:28:09+00:00,"@Larissaa563 Foi ontem grt e eu não bebi kkkk , mas hj eu dou um preju na AmBev"
19856,2019-08-03 12:29:10+00:00,I'm at Talentos - CDD Ambev - Pavuna in Rio de Janeiro https://t.co/sNvZjyHHPr
19857,2019-08-03 00:08:36+00:00,"@Jooaaooz Aos 13 entrei no tec em mecânica no Cefet 
17 primeiro emprego de carteira assinada no Inspetrans
18 passei no Detran
18 passei na ufrn
21 trabalhei 9 dias na ambev kk
21 passei na caern
21 abandonei a UF
22 entrei em produção na Facex
23 assumi no Detran e hj aos 27 tomo gela kk"
19858,2019-08-02 23:43:21+00:00,"Admirada por seus fiéis consumidores, tem origem numa cervejaria tradicional belga, chamada Den Hoorn, de 1366, localizada na cidade de Leuven.

Fonte:  Wikipédia

#cerveja #ambev #danielgigot #Stella https://t.co/wneskJkM7L"
19859,2019-08-02 23:21:23+00:00,"Os meninos da ambev e minhas amigas promotora me chamaram pra parar no barzinho com pagode ao vivo e churrasco liberado lá perto do meu trabalho, não perdi tempo fui lá sextar e tomar uns copos 😅😅😆"
19860,2019-08-02 19:22:00+00:00,"Um trabalho que sempre vou levar aquela rapaziada de quando trabalhei dentro da Ambev até hoje geral continua na maior responsa comigo, realmente tem amizades de trabalho que é pro resto da vida."
19861,2019-08-02 18:33:17+00:00,"@luizpaulomach @CervejariaAmbev @pedrovborgesp2 @matheeusmenezes Também acho Ambev, depois dessa gafe de vocês eu to merecendo um agrado"
19862,2019-08-02 18:32:26+00:00,"@yohanalvarez1 @CervejariaAmbev @pedrovborgesp2 @matheeusmenezes Yohana é putaria demais KKKK da 5 caixinhas logo ai, mamae ambev"
19863,2019-08-02 17:51:37+00:00,"Se eu ganhasse 1 real para cada vez que me chamassem de cachaceiro, eu já seria dono da Ambev."
19864,2019-08-02 15:31:54+00:00,Que seja a AmBev irmão....mas pense no lado positivo. https://t.co/lVVbJkkUPS
19865,2019-08-02 13:28:45+00:00,Não deu nem 11:00 da manhã e tem esse engarrafamento fdp aqui na ambev
19866,2019-08-02 11:26:42+00:00,"I'm at Ambev Cdd Porto Velho in Porto Velho, RO https://t.co/YPvGgr3Sqz"
19867,2019-08-02 00:15:39+00:00,@camilalves_25 Deixa ela pra vc sua parceira se ficar de graça amanhã falo logo pro careca da ambev q vc quer ele 😈😂😂😂
19868,2019-08-01 19:58:12+00:00,Metas batidas! #engagement #confraternização #congratulations #team em Ambev - Cervejaria Rio De Janeiro https://t.co/YQDhbmv6v6
19869,2019-08-01 16:44:02+00:00,"@IghorCRF @Flamengo Isso pq fizeram um novo contrato com a Ambev esses dias, pensei que depois desse acordo o preço ia abaixar"
19870,2019-08-01 15:22:48+00:00,"Rapaz, mano chegou agora no trampo com a aura 99 da Ambev, ta porra que inveja"
19871,2019-08-01 12:37:28+00:00,Acabou de publicar uma foto em Ambev - Cervejaria Do Vale https://t.co/LcnyT20SFD
19872,2019-08-01 11:45:54+00:00,"I'm at Ambev Cdd Porto Velho in Porto Velho, RO https://t.co/TLFf1RJpGp"
19873,2019-07-31 23:33:01+00:00,"Notícia: @flamengo fecha acordo com a @Ambev..
Realidade cerva @BrahmaCerveja 10 reais no Maracanã...
2 reais mais caro que o normal"
19874,2019-07-31 16:43:40+00:00,"Boa tarde, segue o evento DPO AmBev 🍻🍀🆙... luzfernandoalmeida @carlosfreelance armando_giovani #djhaddawaycampbell #plantaodearte #hoteltaua #carpediem #vidadedj #sonoplastia #deusnocomandosempre🙌🏾 ...plantaodearte… https://t.co/n05HqGeOlG"
19875,2019-07-31 15:10:13+00:00,@dxn6reeu Aguardado repasse da Ambev
19876,2019-07-31 14:05:28+00:00,"@tabataamaralsp Rompa com as pessoas que financiam sua campanha. Elas são as maiores responsáveis por isso. Calcule a pegada ecológica da Ambev, por exemplo."
19877,2019-07-31 12:44:45+00:00,I'm at Ambev https://t.co/MsJTlllbqS
19878,2019-07-31 05:34:02+00:00,Drinking a Serramalte by AmBev @ Casa de Lau Duarte — https://t.co/JDhu9yBfUC
19879,2019-07-30 23:24:45+00:00,#start na balada DPO AmBev 😉🆙🍀🍻... #djhaddawaycampbell #plantaodearte #hoteltaua #carpediem #vidadedj #ddjsx #sonoplastia #deusnocomandosempre🙌🏾 ... em Tauá Hotel &amp; Convention Atibaia https://t.co/K0V2fdx1yX
19880,2019-07-30 18:04:33+00:00,"I'm at AmBev - CDD Fortaleza in Fortaleza, CE https://t.co/ZsSWoNlGc1"
19881,2019-07-30 17:30:06+00:00,"@mauroknogueira @gerdwenzel @UOLNoticias @UOL Antigamente existiam leis que impediam monopólio, mas quando eu vi a AmBev comprando várias cervejarias, bancos comprando bancos menores, isso não vai se auto regular nunca."
19882,2019-07-30 17:28:35+00:00,Bom é assim trabalho tranquilo e a resenha na House corre solta 😁😁... D.P.O AmBev com a Plantão de Arte...luzfernandoalmeida @carlosfreelance ✌🏾😉🆙... em Tauá Hotel &amp; Convention Atibaia https://t.co/7ALauP46Dy
19883,2019-07-30 16:41:47+00:00,"Ontem, a convite da cervejaria Ambev, assisti Em Busca da Cerveja Perfeita,  um documentário dirigido por Heitor Dahlia.
Um resumo da história da cerveja, processos de produção, matérias-primas, escolas cervejeiras… https://t.co/aFzzRNc8T3"
19884,2019-07-30 16:29:55+00:00,Era só a Ambev me patrocinando 🥺
19885,2019-07-30 13:43:58+00:00,"Vai sobrar uma grana esse mês boa
Vou comprar umas ações da AmBev e do Itaú"
19886,2019-07-30 13:24:05+00:00,"MG 424, KM 19, PEDRO LEOPOLDO, Tombamento de carga de veículo, Ambev providenciando a retirada da carga e limpeza urbana da cidade acionada para auxiliar na limpeza da via. https://t.co/WiuXjKMbFA"
19887,2019-07-30 12:58:04+00:00,e eu que deixei o engenheiro da AMBEV todo nervoso mds kkkjjkk um bbzinho quero
19888,2019-07-30 11:02:26+00:00,Príncipe Dom Rafael: um membro da família real que trabalha na Ambev e é o quarto na linha sucessória de absolutamente nada https://t.co/oT4X8dSkUa
19889,2019-07-30 01:36:03+00:00,"qualquer pessoa: e aí Marina como tá a faculdade 
eu: então tá tud...
minha mãe: O LUCCA TÁ ESTUDANDO MUITO VIU tava em São Paulo comprando sei lá o que AMBEV

parece que vai morrer se não enfiar o menino na conversa"
19890,2019-07-30 01:23:52+00:00,"Documentário bonito, mesmo focando muito na cervejas da AmBev, vale a pena.
Ainda mas pra quem não conhece nada de cerveja é uma aula e tanto"
19891,2019-07-29 23:42:01+00:00,Indo ver #embuscadacervejaperfeita vamos ver o que a AmBev fez de bom rs
19892,2019-07-29 23:37:15+00:00,mimos da AMBEV hoje foram Pepsi e corona
19893,2019-07-29 22:25:48+00:00,"Weg pagando, holding pagando, to esperando a Ambev me dar uns pilas tambem, minha parte de consumir tá em queda por problemas médicos, mas logo volto."
19894,2019-07-29 20:13:01+00:00,Prontos pra assaltar AmBev 🔞🚛🔫🥃😂😂😂 https://t.co/o7Ex91E9Wg
19895,2019-07-29 18:06:56+00:00,"Bebi uma Ambev inteira e to sem ressaca, é pra glorificar de pé? 🤔🤦🏽‍♂️🙌🏾😋"
19896,2019-07-29 14:15:25+00:00,"Esse fim de semana bebi quase a AmBev inteira e não tive uma ressaca, é ser muito privilegiada 😂"
19897,2019-07-29 11:22:31+00:00,"I'm at Ambev Cdd Porto Velho in Porto Velho, RO https://t.co/4vBAa7cK7O"
19898,2019-07-28 00:25:28+00:00,"Degustação cervejariacolorado no iquegamisupermercados em Olimpia/SP.
#Iquegami #Olimpia #Colorado #Ambev #DiegoNaBalada #DiegoNaBaladaPromoçõeseEventos em Iquegami Supermercados https://t.co/wxWLkf3oUt"
19899,2019-07-27 22:13:46+00:00,lavar amanhã pq segunda tem AMBEV 🤪🤪
19900,2019-07-27 15:14:15+00:00,Nem tive tempo de avisar pros meus pais q cancelamos a visita técnica na AmBev então provavelmente eles acordaram achando q eu tô lá vou passar o resto do dia no meu quarto tranquila
19901,2019-07-27 13:16:19+00:00,"Estou na Ambev, passando por um processo de degustação de cervejas. Eu não bebo. Mas as plantinhas aqui, tão top! https://t.co/o3GCWNE6EO"
19902,2019-07-27 08:57:31+00:00,Dormir pra q ?? Partiu AmBev 🙏😍
19903,2019-07-26 21:17:04+00:00,Drinking an Antarctica Original by AmBev @ Abaré Sup &amp; Food — https://t.co/M6RXuZtdsU
19904,2019-07-26 20:07:09+00:00,@Matheus_Yan7 Trabalhando com Ambev e mole filho 😂😂😂😂😂
19905,2019-07-26 19:23:58+00:00,Já malhei agr vou tomar minha proteína da AMBEV ✌️✌️ https://t.co/esAc7jTCPH
19906,2019-07-26 17:57:01+00:00,Drinking a Serramalte by AmBev @ Mercado Novo — https://t.co/k9sqLOsPyJ
19907,2019-07-26 17:08:13+00:00,@_thaynanicole @Luizri450 Lá casa de Ambev
19908,2019-07-26 17:01:22+00:00,@_thaynanicole @Luizri450 Haja trabalhar na Ambev. Imagina se a gente conhecesse alguém de la?!?!?!?!??!
19909,2019-07-26 16:59:09+00:00,"@LightAndYear Você e toda a Aracaju, né? A festa tinha que ser na AmBev."
19910,2019-07-26 11:30:02+00:00,"@Obuosi_ @euluvilaca @fodasemeuamigo Tenho um primo que desde essa idade gostava muito de fazer desemhos assim e sempre foi muito bom, ele ""investiu"" nisso e hoje é feliz da vida trabalhando com design de várias bebidas da AMBEV.. vale muito a pena ir atras se o garotinho realmente se interessar"
19911,2019-07-26 04:51:14+00:00,"O plano da AmBev de comprar cervejarias ""artesanais"" e lançar rótulos simplões pra galera beber no bar pagando horrores enquanto xinga a AmBev"
19912,2019-07-25 23:01:44+00:00,bixo eu bebi uma Ambev inteira ontem
19913,2019-07-25 21:09:16+00:00,Devia ter comprado ações da Ambev 🤦🏻‍♂️ https://t.co/xGnsfFqc2U
19914,2019-07-25 20:45:36+00:00,Se fizer isso no Acre vai ter que ser patrocinado pela Ambev https://t.co/cRzioPHsRe
19915,2019-07-25 20:16:18+00:00,"Olha, tem tempo que nao vejo a Ambev subir mais de 5%. Destaque absoluto do dia com 8,5% de alta. 👏👏👏"
19916,2019-07-25 19:12:55+00:00,Carteira Z e Ambev hoje... https://t.co/zuJCNx3mF7
19917,2019-07-25 16:38:22+00:00,@rbreia Ai o estagiário pública: Bolsa realiza com temores externos aliado a invasão do celular do presidente ha ha ha ha. (Vide Bradesco surrado c/ resultado bom e Ambev subindo c/ margem caindo).
19918,2019-07-25 16:04:22+00:00,Treinamento AmBev e a empresa deles colocou Refrigerante concorrente no almoço 🙄😂😂😂😂
19919,2019-07-25 15:40:39+00:00,Resultadão ambev.
19920,2019-07-25 13:48:13+00:00,Ambev batendo 8% de alta com uma notícia que saiu e eu aqui sem poder operar :'(
19921,2019-07-25 11:58:26+00:00,tô tão ansiosa por essa visita técnica na AMBEV
19922,2019-07-25 05:21:18+00:00,"A gente leva o cara para conhecer a ""família"", chega lá te chamam de ""caminhãozinho da ambev"" só porque voce bebe um pouquinho à mais que as demais pessoas. Tá foda! Kkkkk"
19923,2019-07-24 22:48:06+00:00,Quem gosta de inverno com chuva .. Nem sonha em trabalhar na Entrega Bebidas da Ambev😒
19924,2019-07-24 20:37:30+00:00,"Empresa patrocinou camarote pro Jogo de hj 🔥⚽🏴🏳️
Eu te amo Ambev ♥️"
19925,2019-07-24 20:20:18+00:00,"Fui pra reunião na ambev hoje com meu cabelo bonito, limpo e cheiroso.. entrei na sala e o gerente largou um: E esse cabelo aí? Tá bonito hein? Kkkkk"
19926,2019-07-24 18:16:05+00:00,"@rafasleal @cafecomferri @tradersclubbr @ro66ma @gtdguy Rapaz o dinheiro que sobra no mês, só dá para investir em cerveja. Se fossem ações da AMBEV"
19927,2019-07-24 15:37:41+00:00,segunda feira eu e minha turma de logística vamos fazer uma visita técnica na AMBEV telezeeeeeee amooooo
19928,2019-07-23 18:35:11+00:00,"Cotação de hoje: R$ 18,18 Nunca foi tão fácil comprar e vender ações nos dias atuais. #bolsadevalores #ações #mercadofinanceiro #trader  #ambev https://t.co/aAsP0lpfNx"
19929,2019-07-23 18:19:33+00:00,@Krlao0 Da AmBev 🤣🤣🤣
19930,2019-07-23 12:36:34+00:00,"Acidente com vítimas lesionadas na Avenida Torquato Tapajós sentido centro, próximo da AMBEV. 
( via IMMU) https://t.co/ojupa032l6"
19931,2019-07-23 11:48:51+00:00,"I'm at AmBev - CDD Fortaleza in Fortaleza, CE https://t.co/KC2W3PMdkc"
19932,2019-07-23 10:50:57+00:00,"@brunomaiavasco @eusouvascao @msrvassallo @ascampello @novocomplexo_sj @VascodaGama Agora era hora de fazer outra parceria com a AmBev pra fazer isso, igual fez com a arquibancada."
19933,2019-07-22 21:56:10+00:00,"Meus amigos devem achar q eu sou filha do dono da ambev, pq os FDP só me pedem pra pagar cerveja 🙄"
19934,2019-07-22 19:41:02+00:00,Vim pro sul e não tomar uma Polar não dá! - Drinking a Polar Export by AmBev @ Centro Histórico  — https://t.co/BjWQO7S8aS
19935,2019-07-22 18:14:59+00:00,"Temporada de resultados do 2T19 começa essa semana
Cielo (24/jul)
Santander (24/jul)
Ambev (25/jul) 
Bradesco (25/jul)
Lucro das empresas não deverá ser empolgante, devido ao crescimento esperado de PIB de apenas 0,3% no 2T19
Receita líquida deverá crescer 10% na comparação anual"
19936,2019-07-22 18:11:42+00:00,"Comprei ação de Ambev a 18,02
Agora tá em 18,07
Ganhei 5 centavos já
Grande dia👍🏻"
19937,2019-07-22 13:29:13+00:00,"Se fosse um filme, chamaria ""Bonitinha, mas Ordinária"", mas, como se trata de uma politiqueira financiada pelo golpista safado e empresário escravocrata Lemann/Ambev, podemos chamar de uma picareta com ostinho bonitinho que engana tolinhos. https://t.co/v3e9yZUbPu"
19938,2019-07-21 14:03:42+00:00,"A maior panela que eu já vi.

#brassagem #mosto #cerveja #malte #cevada #lupulo #levedura #trigo em Ambev - Cervejaria Rio De Janeiro https://t.co/NRx54whWnl"
19939,2019-07-21 00:47:09+00:00,Drinking a Serramalte by AmBev @ Biroska Santo Reis — https://t.co/6sQ7e7Xdn4
19940,2019-07-21 00:14:56+00:00,"Saúde, diretamente da maior fábrica de Cerveja da América do Sul!

#cerceja #corona #ambev em Rio de Janeiro https://t.co/CMsTf20Kmw"
19941,2019-07-20 23:38:58+00:00,Sobre beber horrores no 0800. Obrigada Ambev. 🍺💜🍻
